project,category,column1,column2,column3,,
022,"Pokémon Gold, Silver, Crystal",Lugia,Whirl Island,,,
022,"Pokémon Gold, Silver, Crystal",Ho-oh,Tin Tower,,,
022,"Pokémon Ruby, Sapphire, Emerald",Voltorb,New Mauville,,,
022,"Pokémon Ruby, Sapphire, Emerald",Voltorb,New Mauville,,,
022,"Pokémon Ruby, Sapphire, Emerald",Voltorb,New Mauville,,,
022,"Pokémon Ruby, Sapphire, Emerald",Electrode,"Team Aqua Hideout sapphire emerald
Team Magma Hideout ruby",,,
022,"Pokémon Ruby, Sapphire, Emerald",Electrode,"Team Aqua Hideout sapphire emerald
Team Magma Hideout ruby",,,
022,"Pokémon Ruby, Sapphire, Emerald",Sudowoodo,Battle Frontier emerald,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 119,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 119,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kecleon,Route 120,,,
022,"Pokémon Ruby, Sapphire, Emerald",Regirock,Desert Ruins,,,
022,"Pokémon Ruby, Sapphire, Emerald",Regice,Island Cave,,,
022,"Pokémon Ruby, Sapphire, Emerald",Registeel,Ancient Tomb,,,
022,"Pokémon Ruby, Sapphire, Emerald",Latias,Roaming sapphire emerald,,,
022,"Pokémon Ruby, Sapphire, Emerald",Latios,Roaming ruby emerald,,,
022,"Pokémon Ruby, Sapphire, Emerald",Kyogre,"Cave of Origin sapphire
Marine Cave emerald",,,
022,"Pokémon Ruby, Sapphire, Emerald",Groudon,"Cave of Origin ruby
Terra Cave emerald",,,
022,"Pokémon Ruby, Sapphire, Emerald",Rayquaza,Sky Pillar,,,
022,"Pokémon FireRed, LeafGreen",Hypno,Berry Forest,,,
022,"Pokémon FireRed, LeafGreen",Electrode,Power Plant,,,
022,"Pokémon FireRed, LeafGreen",Electrode,Power Plant,,,
022,"Pokémon FireRed, LeafGreen",Snorlax,Route 12,,,
022,"Pokémon FireRed, LeafGreen",Snorlax,Route 16,,,
022,"Pokémon FireRed, LeafGreen",Articuno,Seafoam Islands,,,
022,"Pokémon FireRed, LeafGreen",Zapdos,Power Plant,,,
022,"Pokémon FireRed, LeafGreen",Moltres,Mt. Ember,,,
022,"Pokémon FireRed, LeafGreen",Mewtwo,Cerulean Cave,,,
022,"Pokémon FireRed, LeafGreen",Raikou,Roaming,Starter is Squirtle,,
022,"Pokémon FireRed, LeafGreen",Entei,Roaming,Starter is Bulbasaur,,
022,"Pokémon FireRed, LeafGreen",Suicune,Roaming,Starter is Charmander,,
022,"Pokémon Diamond, Pearl, Platinum",Drifloon,Valley Windwork,Every Friday,,
022,"Pokémon Diamond, Pearl, Platinum",Spiritomb,Route 209,,,
022,"Pokémon Diamond, Pearl, Platinum",Rotom,Old Chateau,"National Dex diamond pearl
Night only",,
022,"Pokémon Diamond, Pearl, Platinum",Uxie,Acuity Cavern,,,
022,"Pokémon Diamond, Pearl, Platinum",Mesprit,Roaming,,,
022,"Pokémon Diamond, Pearl, Platinum",Azelf,Valor Cavern,,,
022,"Pokémon Diamond, Pearl, Platinum",Dialga,Spear Pillar diamond platinum,Talking to Cynthia’s grandmother in Celestic Town platinum,,
022,"Pokémon Diamond, Pearl, Platinum",Palkia,Spear Pillar pearl platinum,Talking to Cynthia’s grandmother in Celestic Town platinum,,
022,"Pokémon Diamond, Pearl, Platinum",Heatran,Stark Mountain,Talking to Buck and his grandfather in Survival Area,,
022,"Pokémon Diamond, Pearl, Platinum",Regigigas,Snowpoint Temple,"Requires Regirock, Regice, Registeel",,
022,"Pokémon Diamond, Pearl, Platinum",Giratina,"Turnback Cave diamond pearl 
Distortion World platinum",,,
022,"Pokémon Diamond, Pearl, Platinum",Cresselia,Roaming,Bringing Lunar Wing to Eldritch’s son,,
022,"Pokémon Diamond, Pearl, Platinum",Articuno,Roaming,Talking to Professor Oak in Eterna City,,
022,"Pokémon Diamond, Pearl, Platinum",Zapdos,Roaming,Talking to Professor Oak in Eterna City,,
022,"Pokémon Diamond, Pearl, Platinum",Moltres,Roaming,Talking to Professor Oak in Eterna City,,
022,"Pokémon HeartGold, SoulSilver",Geodude,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Geodude,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Geodude,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Geodude,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Geodude,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Voltorb,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Electrode,Team Rocket HQ,,,
022,"Pokémon HeartGold, SoulSilver",Electrode,Team Rocket HQ,,,
022,"Pokémon HeartGold, SoulSilver",Electrode,Team Rocket HQ,,,
022,"Pokémon HeartGold, SoulSilver",Koffing,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Koffing,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Koffing,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Koffing,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Koffing,Team Rocket HQ,Trap Floor Before defeating Electrodes,,
022,"Pokémon HeartGold, SoulSilver",Lapras,Union Cave,Every Friday,,
022,"Pokémon HeartGold, SoulSilver",Snorlax,Route 11,,,
022,"Pokémon HeartGold, SoulSilver",Articuno,Seafoam Islands,Requires 16 badges,,
022,"Pokémon HeartGold, SoulSilver",Zapdos,Route 10,Requires 16 badges,,
022,"Pokémon HeartGold, SoulSilver",Moltres,Mt. Silver Cave,,,
022,"Pokémon HeartGold, SoulSilver",Mewtwo,Cerulean Cave,,,
022,"Pokémon HeartGold, SoulSilver",Sudowoodo,Route 36,,,
022,"Pokémon HeartGold, SoulSilver",Raikou,Roaming,,,
022,"Pokémon HeartGold, SoulSilver",Entei,Roaming,,,
022,"Pokémon HeartGold, SoulSilver",Suicune,Route 25,,,
022,"Pokémon HeartGold, SoulSilver",Lugia,Whirl Islands,Requires Tidal Bell soulsilver,,
022,"Pokémon HeartGold, SoulSilver",Ho-oh,Bell Tower,Requires Clear Bell heartgold,,
022,"Pokémon HeartGold, SoulSilver",Latias,Roaming heartgold,,,
022,"Pokémon HeartGold, SoulSilver",Latios,Roaming soulsilver,,,
022,"Pokémon HeartGold, SoulSilver",Kyogre,Embedded Tower heartgold,,,
022,"Pokémon HeartGold, SoulSilver",Groudon,Embedded Tower soulsilver,,,
022,"Pokémon HeartGold, SoulSilver",Rayquaza,Embedded Tower,,,
022,"Pokémon Black, White",Musharna,Dreamyard,Every Friday,,
022,"Pokémon Black, White",Darmanitan,Desert Resort,Requires Rage Candy Bar,,
022,"Pokémon Black, White",Darmanitan,Desert Resort,Requires Rage Candy Bar,,
022,"Pokémon Black, White",Darmanitan,Desert Resort,Requires Rage Candy Bar,,
022,"Pokémon Black, White",Darmanitan,Desert Resort,Requires Rage Candy Bar,,
022,"Pokémon Black, White",Darmanitan,Desert Resort,Requires Rage Candy Bar,,
022,"Pokémon Black, White",Foongus,Route 6,,,
022,"Pokémon Black, White",Foongus,Route 6,,,
022,"Pokémon Black, White",Foongus,Route 10,,,
022,"Pokémon Black, White",Foongus,Route 10,,,
022,"Pokémon Black, White",Amoonguss,Route 10,,,
022,"Pokémon Black, White",Amoonguss,Route 10,,,
022,"Pokémon Black, White",Volcarona,Relic Castle,,,
022,"Pokémon Black, White",Cobalion,Mistralton Cave,,,
022,"Pokémon Black, White",Terrakion,Victory Road,After Cobalion,,
022,"Pokémon Black, White",Virizion,Pinwheel Forest,After Cobalion,,
022,"Pokémon Black, White",Tornadus,Roaming black,,,
022,"Pokémon Black, White",Thundurus,Roaming white,,,
022,"Pokémon Black, White",Landorus,Abundant Shrine,,,
022,"Pokémon Black, White",Kyurem,Giant Chasm,,,
022,"Pokémon Black2, White2",Regirock,Underground Ruins,,,
022,"Pokémon Black2, White3",Regice,Underground Ruins,Iceberg Key,,
022,"Pokémon Black2, White4",Registeel,Underground Ruins,Steel Key,,
022,"Pokémon Black2, White5",Latias,Dreamyard white2,,,
022,"Pokémon Black2, White6",Latios,Dreamyard black2,,,
022,"Pokémon Black2, White7",Uxie,Nacrene City,,,
022,"Pokémon Black2, White8",Mesprit,Celestial Tower,,,
022,"Pokémon Black2, White9",Azelf,Route 23,,,
022,"Pokémon Black2, White10",Heatran,Reversal Mountain,,,
022,"Pokémon Black2, White11",Regigigas,Twist Mountain,"Regirock, Regice, Registeel in party",,
022,"Pokémon Black2, White12",Cresselia,Marvelous Bridge,,,
022,"Pokémon Black2, White13",Crustle,Seaside Cave,,,
022,"Pokémon Black2, White14",Foongus,Route 6,,,
022,"Pokémon Black2, White15",Foongus,Route 6,,,
022,"Pokémon Black2, White16",Foongus,Route 6,,,
022,"Pokémon Black2, White17",Foongus,Route 7,,,
022,"Pokémon Black2, White18",Foongus,Route 7,,,
022,"Pokémon Black2, White19",Amoonguss,Route 11,,,
022,"Pokémon Black2, White20",Amoonguss,Route 11,,,
022,"Pokémon Black2, White21",Amoonguss,Route 22,,,
022,"Pokémon Black2, White22",Amoonguss,Route 22,,,
022,"Pokémon Black2, White23",Amoonguss,Route 23,,,
022,"Pokémon Black2, White24",Amoonguss,Route 23,,,
022,"Pokémon Black2, White25",Amoonguss,Route 23,,,
022,"Pokémon Black2, White26",Jellicent M,Undella Bay black2,Every Monday,,
022,"Pokémon Black2, White27",Jellicent F,Undella Bay white2,Every Thursday,,
022,"Pokémon Black2, White28",Braviary,Route 4 white2,Every Monday,,
022,"Pokémon Black2, White29",Mandibuzz,Route 4 black2,Every Thursday,,
022,"Pokémon Black2, White30",Volcarona,Relic Castle,,,
022,"Pokémon Black2, White31",Cobalion,Route 13,,,
022,"Pokémon Black2, White32",Terrakion,Route 22,,,
022,"Pokémon Black2, White33",Virizion,Route 11,,,
022,"Pokémon Black2, White34",Kyurem,Giant Chasm,,,
022,"Pokémon X, Y",Snorlax,Route 7,,,
022,"Pokémon X, Y",Banette,Pokémon Village,Trash Can Thursday,,
022,"Pokémon X, Y",Banette,Pokémon Village,Trash Can Thursday,,
022,"Pokémon X, Y",Banette,Pokémon Village,Trash Can Thursday,,
022,"Pokémon X, Y",Banette,Pokémon Village,Trash Can Thursday,,
022,"Pokémon X, Y",Rotom,Lost Hotel,Trash Can Tuesday,,
022,"Pokémon X, Y",Rotom,Lost Hotel,Trash Can Tuesday,,
022,"Pokémon X, Y",Rotom,Lost Hotel,Trash Can Tuesday,,
022,"Pokémon X, Y",Rotom,Lost Hotel,Trash Can Tuesday,,
022,"Pokémon X, Y",Trubbish,Lost Hotel,Trash Can,,
022,"Pokémon X, Y",Garbodor,Pokémon Village,Trash Can,,
022,"Pokémon X, Y",Garbodor,Lost Hotel,Trash Can,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Voltorb,New Mauville,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Voltorb,New Mauville,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Voltorb,New Mauville,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Voltorb,New Mauville,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Electrode,"Team Aqua Hideout alphasapphire
Team Magma Hideout omegaruby",,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Electrode,"Team Aqua Hideout alphasapphire
Team Magma Hideout omegaruby",,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Raikou,Trackless Forest,"Lugia or Ho-oh in party
XX:00 – XX:19",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Entei,Trackless Forest,"Lugia or Ho-oh in party
XX:20 – XX:39",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Suicune,Trackless Forest,"Lugia or Ho-oh in party
XX:40 – XX:59",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Lugia,Sea Mauville alphasapphire,Tidal Bell,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Ho-oh,Sea Mauville omegaruby,Clear Bell,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Route 119,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Route 120,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Route 120,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Route 120,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Lavaridge Town,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kecleon,Mossdeep Space Center,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Regirock,Desert Ruins,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Regice,Island Cave,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Registeel,Ancient Tomb,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Spiritomb,Sea Mauville,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Uxie,Nameless Cavern,"3 Max Friendship in party
20:00 – 20:59",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Mesprit,Nameless Cavern,"3 Max Friendship in party
04:00 – 19:59",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Azelf,Nameless Cavern,"3 Max Friendship in party
21:00 – 09:59",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Dialga,Dimensional Rift alphasapphire,"Uxie, Mesprit, Azelf in party",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Palkia,Dimensional Rift omegaruby,"Uxie, Mesprit, Azelf in party",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Heatran,Scorched Slab,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Regigigas,Island Cave day,"Nicknamed Regice with “cold item”, Regirock, Registeel in party",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Giratina,Dimensional Rift,"Dialga, Palkia in party",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Cresselia,Crescent Isle,,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Cobalion,Pathless Plain,"3 Pokémon 510 EVs in party
Sunday, Wednesday, Friday",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Terrakion,Pathless Plain,"3 Pokémon 510 EVs in party
Tuesday, Saturday",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Virizion,Pathless Plain,"3 Pokémon 510 EVs in party
Monday, Thursday",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Tornadus,Storm Cloud omegaruby,Castform in party,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Thundurus,Storm Cloud alphasapphire,Castform in party,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Reshiram,Fabled Cave omegaruby,Level 100 Pokémon in party,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Zekrom,Fabled Cave alphasapphire,Level 100 Pokémon in party,,
022,"Pokémon Omega Ruby, Alpha Sapphire",Landorus,Storm Cloud,"Tornadus, Thundurus in party",,
022,"Pokémon Omega Ruby, Alpha Sapphire",Kyurem,Gnarled Den,"Reshiram, Zekrom in party",,
022,"Pokémon Sun, Moon",Exeggutor Alolan Form,Exeggutor Island,,,
022,"Pokémon Sun, Moon",Wimpod,Route 8,,,
022,"Pokémon Sun, Moon",Wimpod,Poni Breaker Coast,,,
022,"Pokémon Sun, Moon",Wimpod,Poni Wilds,,,
022,"Pokémon UltraSun, UltraMoon",Gastly,Trainer’s School,,,
022,"Pokémon UltraSun, UltraMoon",Hypno,Hau’oli City,,,
022,"Pokémon UltraSun, UltraMoon",Hypno,Hau’oli City,,,
022,"Pokémon UltraSun, UltraMoon",Hypno,Hau’oli City,,,
022,"Pokémon UltraSun, UltraMoon",Electrode,Team Rocket’s Castle,,,
022,"Pokémon UltraSun, UltraMoon",Electrode,Team Rocket’s Castle,,,
022,"Pokémon UltraSun, UltraMoon",Electrode,Team Rocket’s Castle,,,
022,"Pokémon UltraSun, UltraMoon",Pinsir,Exeggutor Island,,,
022,"Pokémon UltraSun, UltraMoon",Pinsir,Exeggutor Island,,,
022,"Pokémon UltraSun, UltraMoon",Pinsir,Exeggutor Island,,,
022,"Pokémon UltraSun, UltraMoon",Ditto,Route 9,,,
022,"Pokémon UltraSun, UltraMoon",Ditto,Konikoni City,,,
022,"Pokémon UltraSun, UltraMoon",Ditto,Konikoni City,,,
022,"Pokémon UltraSun, UltraMoon",Ditto,Konikoni City,,,
022,"Pokémon UltraSun, UltraMoon",Ditto,Konikoni City,,,
022,"Pokémon UltraSun, UltraMoon",Articuno,Ultra Space Wilds,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Zapdos,Ultra Space Wilds,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Moltres,Ultra Space Wilds,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Mewtwo,Ultra Space Wilds,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Raikou,Ultra Space Wilds ultrasun,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Entei,Ultra Space Wilds ultramoon,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Suicune,Ultra Space Wilds,"Water World
Raikou, Entei in party",,
022,"Pokémon UltraSun, UltraMoon",Lugia,Ultra Space Wilds ultramoon,Water World,,
022,"Pokémon UltraSun, UltraMoon",Ho-oh,Ultra Space Wilds ultrasun,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Regirock,Ultra Space Wilds,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Regice,Ultra Space Wilds,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Registeel,Ultra Space Wilds,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Latias,Ultra Space Wilds ultramoon,Water World,,
022,"Pokémon UltraSun, UltraMoon",Latios,Ultra Space Wilds ultrasun,Water World,,
022,"Pokémon UltraSun, UltraMoon",Kyogre,Ultra Space Wilds ultramoon,Water World,,
022,"Pokémon UltraSun, UltraMoon",Groudon,Ultra Space Wilds ultrasun,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Rayquaza,Ultra Space Wilds,"Cliff World
Kyogre, Groudon in party",,
022,"Pokémon UltraSun, UltraMoon",Drifloon,Trainer’s School,,,
022,"Pokémon UltraSun, UltraMoon",Uxie,Ultra Space Wilds,Water World,,
022,"Pokémon UltraSun, UltraMoon",Mesprit,Ultra Space Wilds,Water World,,
022,"Pokémon UltraSun, UltraMoon",Azelf,Ultra Space Wilds,Water World,,
022,"Pokémon UltraSun, UltraMoon",Dialga,Ultra Space Wilds ultrasun,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Palkia,Ultra Space Wilds ultramoon,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Heatran,Ultra Space Wilds ultrasun,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Regigigas,Ultra Space Wilds ultramoon,Cave World,,
022,"Pokémon UltraSun, UltraMoon",Giratina,Ultra Space Wilds,"Cave World
Dialga, Palkia in party",,
022,"Pokémon UltraSun, UltraMoon",Cresselia,Ultra Space Wilds,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Frilish,Route 14,,,
022,"Pokémon UltraSun, UltraMoon",Cobalion,Ultra Space Wilds,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Terrakion,Ultra Space Wilds,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Virizion,Ultra Space Wilds,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Tornadus,Ultra Space Wilds ultrasun,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Thundurus,Ultra Space Wilds ultramoon,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Reshiram,Ultra Space Wilds ultrasun,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Zekrom,Ultra Space Wilds ultramoon,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Landorus,Ultra Space Wilds,"Cliff World
Tornadus, Thundurus in party",,
022,"Pokémon UltraSun, UltraMoon",Kyurem,Ultra Space Wilds,"Water World
Reshiram, Zekrom in party",,
022,"Pokémon UltraSun, UltraMoon",Xerneas,Ultra Space Wilds ultrasun,Rocky World,,
022,"Pokémon UltraSun, UltraMoon",Yveltal,Ultra Space Wilds ultramoon,Cliff World,,
022,"Pokémon UltraSun, UltraMoon",Bewear,Hau’oli City,,,
022,"Pokémon UltraSun, UltraMoon",Sandygast,Route 15 ultramoon,,,
022,"Pokémon UltraSun, UltraMoon",Nihilego,Ultra Deep Sea,,,
022,"Pokémon UltraSun, UltraMoon",Buzzwole,Ultra Jungle ultrasun,,,
022,"Pokémon UltraSun, UltraMoon",Pheromosa,Ultra Desert ultramoon,,,
022,"Pokémon UltraSun, UltraMoon",Xurkitree,Ultra Plant,,,
022,"Pokémon UltraSun, UltraMoon",Celesteela,Ultra Crater ultramoon,,,
022,"Pokémon UltraSun, UltraMoon",Kartana,Ultra Forest ultrasun,,,
022,"Pokémon UltraSun, UltraMoon",Guzzlord,Ultra Ruin,,,
022,"Pokémon UltraSun, UltraMoon",Stakataka,Poni Grove ultramoon,,,
022,"Pokémon UltraSun, UltraMoon",Stakataka,Poni Grove ultramoon,,,
022,"Pokémon UltraSun, UltraMoon",Blacephalon,Poni Grove ultrasun,,,
022,"Pokémon UltraSun, UltraMoon",Blacephalon,Poni Grove ultrasun,,,
022,"Let's Go Pikachu, Let's Go Eevee",Snorlax,Route 12,,,
022,"Let's Go Pikachu, Let's Go Eevee",Snorlax,Route 16,,,
022,"Let's Go Pikachu, Let's Go Eevee",Electrode,Power Plant,,,
022,"Let's Go Pikachu, Let's Go Eevee",Electrode,Power Plant,,,
022,"Let's Go Pikachu, Let's Go Eevee",Electrode,Power Plant,,,
022,"Let's Go Pikachu, Let's Go Eevee",Electrode,Power Plant,,,
022,"Let's Go Pikachu, Let's Go Eevee",Articuno,Seafom Islands,,,
022,"Let's Go Pikachu, Let's Go Eevee",Zapdos,Power Plant,,,
022,"Let's Go Pikachu, Let's Go Eevee",Moltres,Victory Road,,,
022,"Let's Go Pikachu, Let's Go Eevee",Mewtwo,Cerulean Cave,,,
011,,Bulbasaur,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Charmander,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Squirtle,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Persian,Let's Go Pikachu,,,
011,,Arcanine,Let's Go Eevee,,,
011,,Lapras,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Hitmonlee,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Hitmonchan,"Let's Go Pikachu, Let's Go Eevee",,,
011,,Porygon,"Let's Go Pikachu, Let's Go Eevee",,,
022,"Pokémon Sword, Shield",Regirock,Rock Peak Ruins,,,
022,"Pokémon Sword, Shield",Regice,Iceberg Ruins,,,
022,"Pokémon Sword, Shield",Registeel,Iron Ruins,,,
022,"Pokémon Sword, Shield",Regieleki,Split-Decision Ruins,,,
022,"Pokémon Sword, Shield",Regidrago,Split-Decision Ruins,,,
022,"Pokémon Sword, Shield",Spiritomb,Ballimere Lake,Requires speaking to 32 players avatars,,
022,"Pokémon Sword, Shield",Regigigas,Giant’s Bed,Required all 5 titans in party,,
022,"Pokémon Sword, Shield",Cobalion,Frigid Sea,,,
022,"Pokémon Sword, Shield",Terrakion,Lakeside Cave,,,
022,"Pokémon Sword, Shield",Virizion,Giant’s Bed,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Drifloon,Valley Windwork,Every Friday,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Spiritomb,Route 209,After speaking 32 times to people in Grand Underground,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Uxie,Acuity Cavern,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Mesprit,Roaming,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Azelf,Valor Cavern,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Rotom,Old Chateau,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Heatran,Stark Mountain,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Regigigas,Snowpoint Temple,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Giratina,Turnback Cave,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Cresselia,Roaming,,,
022,"Pokémon Brilliant Diamond, Shining Pearl",Articuno,Ramanas Park shiningpearl,,,
